Machine id,Region,Created at,Time to start,Time to respond
5683d597cd1998,jnb,1700186731000,6104,20354
148ed046a30148,jnb,1700186731000,4765,54392
e2865901f75918,jnb,1700188595000,6439,6342
91857495b16208,jnb,1700188595000,8933,4641
148ed047c31678,jnb,1700188595000,5699,22667
3d8d923eb23018,jnb,1700190316000,5491,6658
3d8d923eb230e8,jnb,1700190316000,7009,10383
17811e90f5e258,jnb,1700190316000,6608,18346
4d891362f45228,jnb,1700192363000,9234,652
e2865903b79278,jnb,1700192363000,6734,4737
6e82d693a06e38,jnb,1700192363000,6431,8342
3287423da65158,jnb,1700194060000,5931,30367
e784e196a41d38,jnb,1700194060000,5953,30355
91857490a12e28,jnb,1700194060000,7169,62393
17811e97b54728,jnb,1700195939000,7401,26359
91857490a12e58,jnb,1700195939000,9132,26362
5683d594ad5628,jnb,1700195939000,6168,44377
3d8d9231a21d78,jnb,1700197623000,3387,12347
17811e97b547e8,jnb,1700197623000,4354,18346
148ed046a30d58,jnb,1700197623000,4578,30354
e784e197c4e278,jnb,1700199392000,5754,36369
3287423ec63278,jnb,1700199392000,6579,36372
6e82d697c02958,jnb,1700199392000,2909,50386
3d8d923eb23918,jnb,1700201302000,5038,34357
17811e90f5e058,jnb,1700201302000,5394,34365
91857495b16548,jnb,1700201302000,2369,38367
e784e196a41638,jnb,1700202956000,6307,14349
5683d597cd17d8,jnb,1700202955000,7742,16349
3287423da65458,jnb,1700202956000,7433,20347
5683d594ad5428,jnb,1700204738000,5637,8990
e2865903b79e68,jnb,1700204738000,5024,32365
91857490a12458,jnb,1700204738000,5094,36371
4d891364b4e638,jnb,1700206641000,5861,2709
148ed046a30e58,jnb,1700206641000,5383,10357
e2865901f75528,jnb,1700206641000,7713,10345
e784e197c4e478,jnb,1700208379000,4183,30686
3d8d923eb23318,jnb,1700208379000,6774,40431
4d891362f45528,jnb,1700208379000,5333,44378
91857490a12158,jnb,1700210175000,4683,24806
e2865903b79768,jnb,1700210175000,4369,26364
6e82d693a06638,jnb,1700210175000,5230,36692
5683d594ad5528,jnb,1700211968000,3069,16361
148ed046a30058,jnb,1700211968000,4692,16347
6e82d697c02058,jnb,1700211968000,3588,32358
3d8d923eb23718,jnb,1700213799000,4108,20352
4d891362f45728,jnb,1700213799000,2953,22354
9080e357c15568,jnb,1700213799000,2953,26361
6e82d693a06d38,jnb,1700215549000,6454,40685
148ed047c31118,jnb,1700215549000,5109,48383
5683d597cd11d8,jnb,1700215549000,3955,52386
9080e354a13d98,jnb,1700217412000,6191,4332
e784e196a41338,jnb,1700217412000,4557,12350
5683d594ad5e28,jnb,1700217412000,4682,12339
3d8d923eb23418,jnb,1700219138000,3714,10343
4d891362f45328,jnb,1700219138000,3583,12343
3287423ec63378,jnb,1700219138000,3465,74866
