Machine id,Region,Created at,Time to start,Time to respond
d891445a6d9748,dfw,1700206411000,319,54512
e784932c279538,dfw,1700208168000,1117,10260
1781955a154289,dfw,1700208168000,1433,16256
d891447f663448,dfw,1700208168000,1331,28260
683dde2a19e328,dfw,1700209996000,1593,10244
9080196ae44387,dfw,1700209996000,3561,16251
2874ee9b00d658,dfw,1700209995000,1608,22260
9080511c915787,dfw,1700211789000,1685,14828
e286076fe21128,dfw,1700211790000,1498,18252
286552ec923228,dfw,1700211789000,1257,38838
e82d77eb774238,dfw,1700213585000,1601,8239
3287175a920185,dfw,1700213585000,3141,28262
6e82514b597287,dfw,1700213585000,3359,30267
d8d9904b1d4e18,dfw,1700215386000,1464,6453
e286773ce44658,dfw,1700215386000,1193,16244
148e295b967489,dfw,1700215386000,2735,30490
2874406a32d058,dfw,1700217232000,1458,8448
784e775f270968,dfw,1700217232000,1965,10832
080e77df647e38,dfw,1700217232000,1174,16256
148e295b963489,dfw,1700219011000,2495,6240
781177ec970678,dfw,1700219011000,1633,10246
d8d9112bed95e8,dfw,1700219011000,1614,12242
